,value__sum_values,value__median,value__mean,value__length,value__standard_deviation,value__variance,value__root_mean_square,value__maximum,value__absolute_maximum,value__minimum
0,-0.7348639812300012,-0.0002441406,-3.9658066984889436e-05,18530.0,0.0422823282237473,0.0017877952800206974,0.04228234682208373,0.2441406,0.2441406,-0.2267761
1,0.3007195340200012,-0.001068115,1.62287929854291e-05,18530.0,0.04340049776237325,0.0018836032060217654,0.04340050079659781,0.2684326,0.2714233,-0.2714233
2,-0.47756935760999975,-9.155273e-05,-2.577276619589853e-05,18530.0,0.029535051110886043,0.0008723192441226509,0.029535062355751485,0.2134705,0.2134705,-0.2103882
3,0.007569006900000674,0.0002441406,4.084731192660914e-07,18530.0,0.018125694579917848,0.00032854080400446326,0.018125694584520437,0.08029175,0.1560669,-0.1560669
4,-0.5621939437199996,0.0008087158,-3.033966237021045e-05,18530.0,0.03889597948132874,0.0015128972198119462,0.038895991314106634,0.3427734,0.3427734,-0.3320313
5,-0.8686220389300037,0.000213623,-4.687652665569367e-05,18530.0,0.1147660816272836,0.013171253492080325,0.11476609120070735,0.9999695,0.9999695,-0.9413452
6,-0.9573965467300003,0.0001220703,-5.166737974797627e-05,18530.0,0.018229689706241666,0.0003323215867858533,0.0182297629250625,0.1389771,0.1401062,-0.1401062
7,-0.04565458036999975,-0.0002746582,-2.4638197717215195e-06,18530.0,0.025297134308086302,0.0006399450042013571,0.02529713442806843,0.1538391,0.1538391,-0.1355286
8,-3.1864929141999996,0.0006408691,-0.00017196399968699404,18530.0,0.03148984252232669,0.0009916101820809345,0.0314903120609835,0.1647949,0.2449951,-0.2449951
9,-0.9261170286600007,7.6293945e-05,-4.997933236157586e-05,18530.0,0.03545403512397494,0.0012569886065720488,0.03545407035173412,0.3040466,0.3040466,-0.2450562
10,-4.805754786079996,-0.001678467,-0.000259349961472207,18530.0,0.1509032612406178,0.022771794253054135,0.15090348410642032,0.9999695,0.9999695,-0.9578247
11,-0.6613789736199915,0.0024261474999999998,-3.5692335327576446e-05,18530.0,0.23959554170976963,0.05740602360719795,0.23959554436829736,0.9999695,1.0,-1.0
12,-0.5280154075400016,0.0002746582,-2.849516500485708e-05,18530.0,0.03286250831901747,0.0010799444530174924,0.03286252067313037,0.2035828,0.2035828,-0.196106
13,-0.8073108259100011,-0.0003051758,-4.356777258014038e-05,18530.0,0.04370434445294571,0.001910069724061726,0.043704366168754054,0.2569275,0.4954224,-0.4954224
14,-0.5199585234599999,-3.051758e-05,-2.8060362841878033e-05,18530.0,0.009889049593292181,9.779330185859227e-05,0.009889089404113762,0.09991455,0.1232605,-0.1232605
15,-2.7539993214300016,0.0003662109,-0.0001486238165909337,18530.0,0.06847593387191943,0.004688953519631482,0.068476095162256,0.4039001,0.4407654,-0.4407654
16,-0.7439580426799984,0.002105713,-4.014884202266586e-05,18530.0,0.07395659120044042,0.005469577381989061,0.07395660209824798,0.4682007,0.5811462,-0.5811462
17,1.4962160364800006,0.001312256,8.074560369562874e-05,18530.0,0.04122197195750167,0.001699250972065054,0.041222051039674995,0.285614,0.285614,-0.183136
18,-0.0487664744699986,0.001556396,-2.6317579314624176e-06,18530.0,0.0320060542407438,0.0010243875080614342,0.03200605434894442,0.1807251,0.2711487,-0.2711487
19,-0.625641217279998,-0.000213623,-3.376369224392866e-05,18530.0,0.03410850294227226,0.0011633899729629955,0.034108519653451824,0.2252197,0.2431641,-0.2431641
