,value__sum_values,value__median,value__mean,value__length,value__standard_deviation,value__variance,value__root_mean_square,value__maximum,value__absolute_maximum,value__minimum
20,-0.42120208781000046,-0.0001525879,-2.2730819633567212e-05,18530.0,0.04072551672320934,0.0016585677123724038,0.04072552306677675,0.3380127,0.3380127,-0.2875366
21,-0.665772806420002,-0.00112915,-3.592945528440378e-05,18530.0,0.06480526365337777,0.004199722197183805,0.06480527361341484,0.5151367,0.5151367,-0.4533386
22,-0.5251161840500002,6.103516e-05,-2.833870394225581e-05,18530.0,0.019615393682419643,0.0003847636693163085,0.019615414153120746,0.2148438,0.2148438,-0.1722107
23,-0.7886659551800028,0.000213623,-4.2561573404209546e-05,18530.0,0.04809856640714876,0.002313472090422899,0.048098585238138036,0.2749939,0.4119873,-0.4119873
24,0.013305170230001107,0.0002746582,7.180340113330333e-07,18530.0,0.03093417240471458,0.0009569230223646051,0.03093417241304797,0.1185608,0.1654053,-0.1654053
25,0.5648811384200003,0.0006713867,3.048468097247708e-05,18530.0,0.041209216797680796,0.001698199549078257,0.04120922807326086,0.4024963,0.4024963,-0.3852844
26,-0.20031810725000132,-0.0008544922,-1.0810475296816046e-05,18530.0,0.03443711846199581,0.001185915127965533,0.03443712015880406,0.1958923,0.2009583,-0.2009583
27,-0.61145011726,9.155273e-05,-3.2997847666486776e-05,18530.0,0.02076816008133854,0.0004313164731641037,0.020768186295920362,0.1473694,0.1473694,-0.1258545
28,-2.598449532179999,0.0005493164,-0.000140229332551538,18530.0,0.022983745751791042,0.0005282525687829728,0.022984173534166517,0.1557617,0.1557617,-0.1508484
29,-0.8082877291200007,-0.0006103516,-4.362049266702648e-05,18530.0,0.053476347507460366,0.002859719742738663,0.05347636529800845,0.2915039,0.3250732,-0.3250732
30,-0.23812813023999868,3.051758e-05,-1.2850951443065229e-05,18530.0,0.027711163532584977,0.0007679085843296674,0.027711166512375845,0.1615906,0.1615906,-0.1260071
31,-1.0186766390700006,0.0003662109,-5.497445434808422e-05,18530.0,0.02371222386282449,0.0005622695605207032,0.023712287589166384,0.5956116,0.5956116,-0.2865601
32,-0.61331180526,6.103516e-05,-3.309831652779277e-05,18530.0,0.004194771288551756,1.759610616325816e-05,0.004194901865576253,0.0255127,0.03063965,-0.03063965
33,-0.5734253151400002,9.155273e-05,-3.09457806335672e-05,18530.0,0.008436146621817542,7.116856982480353e-05,0.008436203379847036,0.05545044,0.05545044,-0.05358887
34,-0.4447034813599981,0.0003051758,-2.3999108546141288e-05,18530.0,0.039190504002791345,0.0015358956039928046,0.039190511350963714,0.2824707,0.2824707,-0.2793579
35,-0.3511356166499988,1.525879e-05,-1.8949574562870955e-05,18530.0,0.02000683065596232,0.0004002732728963536,0.02000683963005476,0.467865,0.5085144,-0.5085144
36,-3.17669682061,0.0001831055,-0.00017143533840313006,18530.0,0.013008004118458644,0.00016920817114583704,0.013009133761365145,0.06729126,0.1131287,-0.1131287
37,-0.22036753559000255,-0.0001525879,-1.1892473588235432e-05,18530.0,0.04243107278725403,0.0018003959378772498,0.04243107445385019,0.2947693,0.2947693,-0.216095
38,-0.07070885513000225,0.0003967285,-3.8159123113870615e-06,18530.0,0.03820460797452293,0.001459592070486981,0.03820460816509139,0.2741089,0.2741089,-0.2236023
39,-0.4893497727200019,-0.0001831055,-2.640851444792239e-05,18530.0,0.04146108711365734,0.0017190217446462826,0.04146109552406832,0.2554626,0.3132935,-0.3132935
