,value__sum_values,value__median,value__mean,value__length,value__standard_deviation,value__variance,value__root_mean_square,value__maximum,value__absolute_maximum,value__minimum
80,-1.9049678078100005,0.0008544922,-0.00010280452281759312,18530.0,0.03826816814934465,0.0014644526935065167,0.03826830623736081,0.1751709,0.1956177,-0.1956177
81,-1.0792534617799996,-0.0004882813,-5.8243575919050166e-05,18530.0,0.02365900104963753,0.0005597483306667497,0.023659072741358346,0.2171631,0.2171631,-0.1298523
82,-0.9022521383700002,-6.103516e-05,-4.869142678737184e-05,18530.0,0.010880140836991726,0.000118377464632775,0.010880249789771264,0.1350708,0.1490479,-0.1490479
83,-0.23318447611999948,-0.0002441406,-1.2584159531570398e-05,18530.0,0.013247006252873703,0.00017548317466367498,0.013247012230112348,0.09674072,0.09674072,-0.0670166
84,0.008788879090000146,6.103516e-05,4.74305401511071e-07,18530.0,0.027513491207693218,0.000756992198435812,0.027513491211781496,0.2634277,0.2634277,-0.1625977
85,-0.4269409366700003,0.0001220703,-2.304052545439829e-05,18530.0,0.027620666540938792,0.0007629012201657358,0.027620676150875614,0.1374512,0.1822205,-0.1822205
86,-0.5493161751099995,-6.103516e-05,-2.9644693745817567e-05,18530.0,0.01606085148142077,0.0002579509503082557,0.01606087884009225,0.1341248,0.1341248,-0.1315308
87,-0.62014759357,-1.525879e-05,-3.346722037614679e-05,18530.0,0.021277399041775696,0.0004527277099829573,0.02127742536205443,0.3766174,0.3766174,-0.3580322
88,-0.50988750782,-3.051758e-05,-2.7516864966001082e-05,18530.0,0.013030221627912326,0.00016978667567251414,0.013030250682560628,0.1502991,0.1502991,-0.08135986
89,-0.3373706437999975,3.051758e-05,-1.8206726594711144e-05,18530.0,0.061150344378689644,0.0037393646176323405,0.06115034708909864,0.5655212,0.5655212,-0.3894653
90,-0.5140066101200029,0.0008544922,-2.7739158668105933e-05,18530.0,0.06579067215004974,0.0043284125419553315,0.06579067799784598,0.5205078,0.6013794,-0.6013794
91,-0.041016367010002996,-0.001525879,-2.213511441446465e-06,18530.0,0.09062627719743004,0.008213122118665426,0.09062627722446209,0.5755005,0.630127,-0.630127
92,-0.5352480460699994,0.0003356934,-2.8885485486778168e-05,18530.0,0.027065123315234647,0.0007325209000688582,0.027065138729371586,0.164093,0.2026978,-0.2026978
93,-0.04217446479000153,-0.0001525879,-2.276009972477147e-06,18530.0,0.029645678040166643,0.0008788662264612187,0.029645678127535557,0.1766663,0.2322998,-0.2322998
94,-4.430054237690003,0.0009460449,-0.00023907470251969794,18530.0,0.08504010153232111,0.007231818868627484,0.08504043758907212,0.6880798,0.6880798,-0.4131775
95,-0.48886088142000017,-0.0002441406,-2.63821306756611e-05,18530.0,0.021231618289218067,0.00045078161517905904,0.02123163468025668,0.1394958,0.1394958,-0.1094666
96,-0.44815058116999945,0.0005187988,-2.4185136598488908e-05,18530.0,0.030091618979142948,0.000905505532785916,0.030091628698140423,0.3605347,0.3605347,-0.2086792
97,-0.3795775012999998,-0.0001220703,-2.048448468969238e-05,18530.0,0.007272851115656125,5.289436335050054e-05,0.007272879963577945,0.08288574,0.08288574,-0.08215332
98,-0.5549626569600002,-0.0002746582,-2.9949414838640057e-05,18530.0,0.021646153355803378,0.0004685559551029579,0.021646174074658252,0.2279663,0.2279663,-0.1969299
99,-0.6890260498999999,-3.051758e-05,-3.718435239611441e-05,18530.0,0.02148388219495467,0.0004615571941666903,0.02148391437431162,0.1689758,0.1689758,-0.1412048
