,value__sum_values,value__median,value__mean,value__length,value__standard_deviation,value__variance,value__root_mean_square,value__maximum,value__absolute_maximum,value__minimum
180,-0.2854002461300007,0.0004882813,-1.540206401133301e-05,18530.0,0.043375245007828626,0.0018814118794891624,0.04337524774237881,0.3361206,0.3361206,-0.2906494
181,-2.67599481938,-0.0003051758,-0.00014441418345277927,18530.0,0.004612530244469065,2.1275435256141854e-05,0.004614790429967995,0.0385437,0.0385437,-0.02694702
182,-0.3482962018800006,0.0,-1.8796341169994634e-05,18530.0,0.026148813876265737,0.0006837604671355875,0.026148820631876096,0.2442932,0.2442932,-0.2332153
183,-0.23974628126000044,-0.0004272461,-1.2938277456017294e-05,18530.0,0.021602640662838058,0.00046667408360770435,0.02160264453734144,0.1439514,0.1792603,-0.1792603
184,-0.6265263348199999,0.0004577637,-3.381145897571505e-05,18530.0,0.04408925751405348,0.0019438626281405211,0.04408927047882828,0.2633362,0.2992859,-0.2992859
185,-0.7791143195199994,-0.0002441406,-4.204610466918507e-05,18530.0,0.03673008692440189,0.0013490992854741188,0.036730110990154066,0.2854004,0.2854004,-0.2658691
186,10.681767756599974,-0.006652832,0.0005764580548623839,18530.0,0.573644538976635,0.32906805709771614,0.5736448286192469,0.9999695,1.0,-1.0
187,-1.08785996128,6.103516e-05,-5.8708038924986506e-05,18530.0,0.01753452593634789,0.0003074595998124568,0.017534624217424542,0.1260376,0.1358337,-0.1358337
188,-2.3755787966400015,0.001190186,-0.00012820176992120894,18530.0,0.0815775100336254,0.006654890143286252,0.08157761077023563,0.8347473,0.8347473,-0.6690369
189,-0.6235375643700016,0.001098633,-3.365016537344855e-05,18530.0,0.11231913014189103,0.012615586995831055,0.11231913518258892,0.7604675,1.0,-1.0
190,-0.16287341143999923,0.0008850098,-8.789714594711238e-06,18530.0,0.05773201985296101,0.003332986116302684,0.057732020522079146,0.3702393,0.4005127,-0.4005127
191,0.1398925066900013,-3.051758e-05,7.5495146621695255e-06,18530.0,0.0336684661850747,0.0011335656152555184,0.03366846703149239,0.296814,0.296814,-0.1946411
192,-2.8372805541699995,-0.0004425049,-0.00015311821663086884,18530.0,0.024753654257718805,0.0006127433991106803,0.02475412782343471,0.187439,0.187439,-0.1440125
193,0.08602865103999857,-6.103516e-05,4.642668701564953e-06,18530.0,0.03632795403551958,0.0013197202444068235,0.03632795433218331,0.1634216,0.1928711,-0.1928711
194,-0.3892800555999989,0.0002746582,-2.1008097981651316e-05,18530.0,0.1266082578322755,0.01602965095132395,0.1266082595752115,0.9999695,1.0,-1.0
195,-0.246643102760002,0.0008850098,-1.3310475054506315e-05,18530.0,0.04033147940940642,0.0016266282313513744,0.040331481605814096,0.2076416,0.3578186,-0.3578186
196,-0.6784669559099993,0.000793457,-3.6614514620075515e-05,18530.0,0.05331236898861445,0.0028422086871781804,0.053312381561892934,0.3963928,0.4086304,-0.4086304
197,-0.43801847901999996,-0.0001525879,-2.363834209498111e-05,18530.0,0.021816959114885723,0.0004759797050205952,0.021816971920773334,0.1532898,0.1532898,-0.116272
198,-0.53369147217,3.051758e-05,-2.8801482577981652e-05,18530.0,0.008520161954138536,7.259315972474978e-05,0.008520210634142121,0.06774902,0.06774902,-0.06100464
199,-0.33663946434000047,0.0002746582,-1.8167267368591497e-05,18530.0,0.022196427211658435,0.0004926813809624511,0.02219643464640335,0.1039429,0.1039429,-0.09277344
