,value__sum_values,value__median,value__mean,value__length,value__standard_deviation,value__variance,value__root_mean_square,value__maximum,value__absolute_maximum,value__minimum
180,-0.28540024613000037,0.0004882813,-1.5402064011332994e-05,18530.0,0.043375245007828626,0.0018814118794891624,0.04337524774237881,0.3361206,0.3361206,-0.2906494
181,-2.67599481938,-0.0003051758,-0.00014441418345277927,18530.0,0.004612530244469065,2.1275435256141854e-05,0.004614790429967995,0.0385437,0.0385437,-0.02694702
182,-0.34829620188,0.0,-1.8796341169994604e-05,18530.0,0.02614881387626574,0.0006837604671355878,0.026148820631876096,0.2442932,0.2442932,-0.2332153
183,-0.2397462812600002,-0.0004272461,-1.293827745601728e-05,18530.0,0.021602640662838058,0.00046667408360770435,0.02160264453734144,0.1439514,0.1792603,-0.1792603
184,-0.6265263348199972,0.0004577637,-3.38114589757149e-05,18530.0,0.04408925751405348,0.0019438626281405211,0.04408927047882828,0.2633362,0.2992859,-0.2992859
185,-0.7791143195199999,-0.0002441406,-4.20461046691851e-05,18530.0,0.03673008692440189,0.0013490992854741188,0.036730110990154066,0.2854004,0.2854004,-0.2658691
186,10.681767756599989,-0.006652832,0.0005764580548623847,18530.0,0.573644538976635,0.32906805709771614,0.5736448286192469,0.9999695,1.0,-1.0
187,-1.08785996128,6.103516e-05,-5.8708038924986506e-05,18530.0,0.017534525936347887,0.00030745959981245675,0.017534624217424542,0.1260376,0.1358337,-0.1358337
188,-2.37557879664,0.001190186,-0.00012820176992120886,18530.0,0.0815775100336254,0.006654890143286253,0.08157761077023562,0.8347473,0.8347473,-0.6690369
189,-0.6235375643700003,0.001098633,-3.365016537344848e-05,18530.0,0.11231913014189103,0.012615586995831055,0.11231913518258892,0.7604675,1.0,-1.0
190,-0.16287341143999956,0.0008850098,-8.789714594711255e-06,18530.0,0.05773201985296101,0.003332986116302684,0.05773202052207914,0.3702393,0.4005127,-0.4005127
191,0.13989250668999875,-3.051758e-05,7.5495146621693875e-06,18530.0,0.0336684661850747,0.0011335656152555184,0.03366846703149239,0.296814,0.296814,-0.1946411
192,-2.837280554170001,-0.0004425049,-0.00015311821663086892,18530.0,0.024753654257718805,0.0006127433991106803,0.02475412782343471,0.187439,0.187439,-0.1440125
193,0.08602865104000001,-6.103516e-05,4.642668701565031e-06,18530.0,0.03632795403551958,0.0013197202444068235,0.03632795433218331,0.1634216,0.1928711,-0.1928711
194,-0.3892800556000011,0.0002746582,-2.1008097981651438e-05,18530.0,0.1266082578322755,0.01602965095132395,0.1266082595752115,0.9999695,1.0,-1.0
195,-0.24664310276000012,0.0008850098,-1.3310475054506213e-05,18530.0,0.04033147940940642,0.0016266282313513744,0.040331481605814096,0.2076416,0.3578186,-0.3578186
196,-0.678466955910001,0.000793457,-3.6614514620075604e-05,18530.0,0.05331236898861445,0.0028422086871781804,0.053312381561892934,0.3963928,0.4086304,-0.4086304
197,-0.4380184790199998,-0.0001525879,-2.36383420949811e-05,18530.0,0.021816959114885723,0.0004759797050205952,0.021816971920773337,0.1532898,0.1532898,-0.116272
198,-0.53369147217,3.051758e-05,-2.8801482577981652e-05,18530.0,0.008520161954138536,7.259315972474978e-05,0.008520210634142121,0.06774902,0.06774902,-0.06100464
199,-0.33663946433999997,0.0002746582,-1.816726736859147e-05,18530.0,0.02219642721165844,0.0004926813809624512,0.02219643464640335,0.1039429,0.1039429,-0.09277344
