,value__sum_values,value__median,value__mean,value__length,value__standard_deviation,value__variance,value__root_mean_square,value__maximum,value__absolute_maximum,value__minimum
100,-0.4147339492999998,-6.103516e-05,-2.2381756573124653e-05,18530.0,0.00690736706145833,4.771171972171948e-05,0.006907403322866473,0.07565308,0.07748413,-0.07748413
101,-0.3900141302399996,-0.0004119873,-2.1047713450620593e-05,18530.0,0.03184095179959499,0.0010138462115041314,0.03184095875614258,0.1808777,0.240509,-0.240509
102,-0.608428214909998,0.0007629395,-3.2834766050188775e-05,18530.0,0.0919979111513514,0.008463615656211948,0.0919979170108422,0.5306396,0.6418152,-0.6418152
103,-0.4550181334999978,0.0005187988,-2.4555754641122386e-05,18530.0,0.06844157027514607,0.004684248541727758,0.06844157468025443,0.6576538,0.6576538,-0.4263916
104,0.6100459788299994,0.002655029,3.29220711726929e-05,18530.0,0.04638194629793408,0.0021512849423844407,0.04638195798203446,0.2434998,0.2746887,-0.2746887
105,-0.4847728182699975,0.0004272461,-2.6161512049109418e-05,18530.0,0.13739615178887302,0.018877702526391035,0.13739615427957125,0.9555664,1.0,-1.0
106,-0.6543583616799997,-3.051758e-05,-3.531345718726388e-05,18530.0,0.019893495809132702,0.0003957511755079804,0.01989352715202206,0.1601563,0.1859131,-0.1859131
107,-0.6282959758600002,-0.000579834,-3.3906960381003785e-05,18530.0,0.023978367314343912,0.0005749620990615964,0.02397839128764811,0.2302551,0.2302551,-0.1209717
108,-0.4180586977000005,0.001434326,-2.2561181743119292e-05,18530.0,0.04704767156446942,0.0022134833996381846,0.047047676973949584,0.3603516,0.5924072,-0.5924072
109,0.6488025773599999,0.0001220703,3.501363072638963e-05,18530.0,0.12571550006505838,0.015804386956607692,0.12571550494096592,0.9999695,1.0,-1.0
110,-2.8593750924,-0.0004272461,-0.00015431058242849433,18530.0,0.013143738347951064,0.00017275785775939937,0.013144644138022481,0.1448364,0.1448364,-0.08813477
111,-0.26510634158999946,0.0002746582,-1.4306872185105205e-05,18530.0,0.033667969032281815,0.0011335321387586873,0.03366797207206396,0.3678894,0.3678894,-0.2514954
112,-0.5921936023500007,-9.155273e-05,-3.1958640169994646e-05,18530.0,0.022259207688439482,0.0004954723269170834,0.02225923063072407,0.1115417,0.1115417,-0.1026306
113,-1.281585381970001,0.001617432,-6.916272973394501e-05,18530.0,0.07944600264657548,0.006311667336519677,0.07944603275181751,0.5103455,0.5645142,-0.5645142
114,-0.8544920432800003,3.051758e-05,-4.611397966972479e-05,18530.0,0.021794794302702206,0.00047501305869710055,0.021794843087212665,0.1272583,0.1272583,-0.1267395
115,1.2051095982,0.000793457,6.503559623313546e-05,18530.0,0.055741581102667165,0.0031071238638252213,0.05574161904227396,0.3200073,0.3815613,-0.3815613
116,-0.8515316326700001,-0.0003356934,-4.5954216549919056e-05,18530.0,0.0412488820589785,0.0017014702711155186,0.04124890765711908,0.2971497,0.2971497,-0.2879944
117,-0.39880360458,9.155273e-05,-2.152205097571506e-05,18530.0,0.008263035007304725,6.827774753194339e-05,0.008263063035619515,0.037323,0.08001709,-0.08001709
118,1.1310116073699985,9.155273e-05,6.103678399190494e-05,18530.0,0.0587115534002847,0.003447046502674482,0.05871158512732799,0.4291687,0.4320374,-0.4320374
119,-0.51672354002,0.0002746582,-2.788578197625472e-05,18530.0,0.014418458800313925,0.00020789195417635005,0.014418485766306615,0.1091919,0.1231384,-0.1231384
