,value__sum_values,value__median,value__mean,value__length,value__standard_deviation,value__variance,value__root_mean_square,value__maximum,value__absolute_maximum,value__minimum
60,-0.48541186960999944,-0.0002746582,-2.6195999439287612e-05,18530.0,0.07553291087476237,0.005705220625214796,0.07553291541735419,0.6446533,0.6446533,-0.4403687
61,-0.8847963025899999,0.0001831055,-4.7749395714516994e-05,18530.0,0.017574649497382768,0.00030886830495585637,0.017574714363557876,0.1123352,0.1325378,-0.1325378
62,0.3554386403000004,0.0008850098,1.9181793864004337e-05,18530.0,0.0879597501350983,0.007736917643828925,0.08795975222663001,0.7913513,0.8473816,-0.8473816
63,-4.677489940209999,-0.0004272461,-0.00025242795144144625,18530.0,0.0362711872772444,0.0013155990265009358,0.03627206564798322,0.9653015,0.9653015,-0.787384
64,-0.4698484775700001,0.0003967285,-2.535609700863465e-05,18530.0,0.020091854749693074,0.00040368262728276413,0.020091870749495172,0.1396484,0.1396484,-0.1221008
65,-0.35928311894999876,-0.0003051758,-1.9389267077711753e-05,18530.0,0.023115188121247687,0.0005343119218806702,0.02311519625320858,0.1462097,0.1462097,-0.1391296
66,-2.577910626720004,0.000793457,-0.00013912091887317884,18530.0,0.13623549006198057,0.018560108752428008,0.13623556109569218,0.6717224,0.8276978,-0.8276978
67,-0.30542019569000145,6.103516e-05,-1.6482471434970396e-05,18530.0,0.046365776714155434,0.002149785250306918,0.04636577964381471,0.2790527,0.2790527,-0.2495728
68,-0.5935061220400006,0.0001220703,-3.2029472317323295e-05,18530.0,0.01912892590044962,0.0003659158061048923,0.019128952715504036,0.1367493,0.1996765,-0.1996765
69,-1.3705133625700001,-0.0002441406,-7.396186522234216e-05,18530.0,0.04536843579298902,0.002058294966302567,0.04536849608109215,0.3968811,0.3968811,-0.2805176
70,-0.44689949991,3.051758e-05,-2.4117620070696167e-05,18530.0,0.006717478984431462,4.5124523906278356e-05,0.006717522278777811,0.06228638,0.06228638,-0.06176758
71,-0.9383237398300002,0.0002441406,-5.063808633729089e-05,18530.0,0.03247432017427894,0.0010545814707815801,0.03247435965492419,0.2861938,0.2861938,-0.2117004
72,-1.1891788527399998,-0.0001220703,-6.41758690091743e-05,18530.0,0.032252932964408114,0.0010402516848066034,0.03225299681190519,0.1899109,0.2366638,-0.2366638
73,-0.4307863883700003,0.0003356934,-2.324805118024826e-05,18530.0,0.016747323707360665,0.00028047285135912456,0.016747339843420157,0.09002686,0.1265869,-0.1265869
74,-0.4474472994200005,-9.155273e-05,-2.4147182915272556e-05,18530.0,0.03241805916022552,0.0010509305597158815,0.03241806815345918,0.3106689,0.3375549,-0.3375549
75,-0.5740969484399986,-0.000213623,-3.0982026359417086e-05,18530.0,0.01514404275377727,0.00022934203092823382,0.015144074445610441,0.09280396,0.09280396,-0.08078003
76,-5.961235175010006,-0.0010223390000000001,-0.0003217072409611444,18530.0,0.4370666624456918,0.19102726742141632,0.4370667808435745,0.9999695,1.0,-1.0
77,-1.2875983112100013,-0.0003967285,-6.948722672477072e-05,18530.0,0.10422782938446476,0.010863440418197095,0.10422785254754015,0.7745361,0.9992676,-0.9992676
78,-0.3561406824900002,-9.155273e-05,-1.9219680652455487e-05,18530.0,0.02136221779845167,0.0004563443492684853,0.021362226444465233,0.1998596,0.1998596,-0.1555176
79,-0.30203325654999846,-3.051758e-05,-1.6299690045871478e-05,18530.0,0.027828396887572205,0.0007744196733322383,0.027828401661111155,0.1537476,0.1537476,-0.144043
